server_computation_start_time,server_computation_end_time,server_sent_data_time,start_time,initial_network_connection_finished,client_received_time
1680553977.954383,1680553977.954383,1680553977.954383,1680553977.954383,1680553977.954383,1680553977.954383
1680553977.9647143,1680553977.9656885,1680553977.9656885,1680553977.954383,1680553977.9647143,1680553977.9661953
1680553977.9661953,1680553977.9661953,1680553977.9661953,1680553977.9661953,1680553977.9661953,1680553977.9661953
1680553977.9661953,1680553977.9691901,1680553977.9691901,1680553977.9661953,1680553977.9661953,1680553977.9691901
1680553977.9698431,1680553977.9708662,1680553977.9708662,1680553977.9691901,1680553977.9698431,1680553977.9708662
1680553977.9717312,1680553977.972796,1680553977.972796,1680553977.9708662,1680553977.9717312,1680553977.972796
1680553977.9738615,1680553977.9744778,1680553977.9744778,1680553977.972796,1680553977.9738615,1680553977.9744778
1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778
1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778
1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778
1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778,1680553977.9744778
1680553977.9744778,1680553977.9852939,1680553977.9852939,1680553977.9744778,1680553977.9744778,1680553977.9852939
1680553977.9852939,1680553977.9852939,1680553977.9852939,1680553977.9852939,1680553977.9852939,1680553977.9852939
1680553977.9852939,1680553977.9852939,1680553977.9852939,1680553977.9852939,1680553977.9852939,1680553977.9852939
1680553977.9852939,1680553977.9852939,1680553977.9852939,1680553977.9852939,1680553977.9852939,1680553977.991305
1680553977.991305,1680553977.991305,1680553977.991305,1680553977.991305,1680553977.991305,1680553977.991305
1680553977.991305,1680553977.991305,1680553977.991305,1680553977.991305,1680553977.991305,1680553977.991305
1680553977.991305,1680553977.991305,1680553977.991305,1680553977.991305,1680553977.991305,1680553977.991305
1680553977.9971008,1680553977.9978507,1680553977.9978507,1680553977.991305,1680553977.9971008,1680553977.9978507
1680553977.9978507,1680553977.9978507,1680553977.9978507,1680553977.9978507,1680553977.9978507,1680553977.9978507
1680553978.0013604,1680553978.0013604,1680553978.0013604,1680553977.9978507,1680553978.0013604,1680553978.0013604
1680553978.0038989,1680553978.0038989,1680553978.0038989,1680553978.0013604,1680553978.0038989,1680553978.0038989
1680553978.0038989,1680553978.0038989,1680553978.0038989,1680553978.0038989,1680553978.0038989,1680553978.0038989
1680553978.0038989,1680553978.0038989,1680553978.0038989,1680553978.0038989,1680553978.0038989,1680553978.0038989
1680553978.0038989,1680553978.0101852,1680553978.0101852,1680553978.0038989,1680553978.0038989,1680553978.0101852
1680553978.0113413,1680553978.0113413,1680553978.0113413,1680553978.0101852,1680553978.0113413,1680553978.0113413
1680553978.0113413,1680553978.0113413,1680553978.0113413,1680553978.0113413,1680553978.0113413,1680553978.0113413
1680553978.0113413,1680553978.0113413,1680553978.0113413,1680553978.0113413,1680553978.0113413,1680553978.0113413
1680553978.0173495,1680553978.0173495,1680553978.0173495,1680553978.0113413,1680553978.0173495,1680553978.0173495
1680553978.019643,1680553978.019643,1680553978.019643,1680553978.0173495,1680553978.019643,1680553978.019643
1680553978.019643,1680553978.019643,1680553978.019643,1680553978.019643,1680553978.019643,1680553978.019643
1680553978.019643,1680553978.019643,1680553978.019643,1680553978.019643,1680553978.019643,1680553978.019643
1680553978.019643,1680553978.019643,1680553978.019643,1680553978.019643,1680553978.019643,1680553978.019643
1680553978.019643,1680553978.0273008,1680553978.0273008,1680553978.019643,1680553978.019643,1680553978.0273008
1680553978.0273008,1680553978.028866,1680553978.028866,1680553978.0273008,1680553978.0273008,1680553978.028866
1680553978.029896,1680553978.029896,1680553978.029896,1680553978.028866,1680553978.029896,1680553978.029896
1680553978.0318775,1680553978.0331085,1680553978.0331085,1680553978.029896,1680553978.0318775,1680553978.0331085
1680553978.0331085,1680553978.0331085,1680553978.0331085,1680553978.0331085,1680553978.0331085,1680553978.0331085
1680553978.0361955,1680553978.0367029,1680553978.0367029,1680553978.0331085,1680553978.0361955,1680553978.0367029
1680553978.0367029,1680553978.0367029,1680553978.0367029,1680553978.0367029,1680553978.0367029,1680553978.0367029
1680553978.0401604,1680553978.0401604,1680553978.0401604,1680553978.0367029,1680553978.0367029,1680553978.0401604
1680553978.0401604,1680553978.0401604,1680553978.0401604,1680553978.0401604,1680553978.0401604,1680553978.0401604
1680553978.0401604,1680553978.0401604,1680553978.0401604,1680553978.0401604,1680553978.0401604,1680553978.0401604
1680553978.0401604,1680553978.0401604,1680553978.0401604,1680553978.0401604,1680553978.0401604,1680553978.0401604
1680553978.0401604,1680553978.0491707,1680553978.0491707,1680553978.0401604,1680553978.0401604,1680553978.0491707
1680553978.0505013,1680553978.0505013,1680553978.0505013,1680553978.0491707,1680553978.0505013,1680553978.0505013
1680553978.0505013,1680553978.0533245,1680553978.0533245,1680553978.0505013,1680553978.0505013,1680553978.0533245
1680553978.0548759,1680553978.0548759,1680553978.0548759,1680553978.0533245,1680553978.0533245,1680553978.0548759
1680553978.0548759,1680553978.0548759,1680553978.0548759,1680553978.0548759,1680553978.0548759,1680553978.0548759
1680553978.0586083,1680553978.0592902,1680553978.0592902,1680553978.0548759,1680553978.0586083,1680553978.0592902
1680553978.0592902,1680553978.0592902,1680553978.0592902,1680553978.0592902,1680553978.0592902,1680553978.0592902
1680553978.0592902,1680553978.0592902,1680553978.0592902,1680553978.0592902,1680553978.0592902,1680553978.0592902
1680553978.065297,1680553978.0665052,1680553978.0665052,1680553978.0592902,1680553978.065297,1680553978.0665052
1680553978.0678685,1680553978.0678685,1680553978.0678685,1680553978.0665052,1680553978.0678685,1680553978.0678685
1680553978.0678685,1680553978.0678685,1680553978.0678685,1680553978.0678685,1680553978.0678685,1680553978.0678685
1680553978.0678685,1680553978.0678685,1680553978.0678685,1680553978.0678685,1680553978.0678685,1680553978.0678685
1680553978.0678685,1680553978.0738857,1680553978.0738857,1680553978.0678685,1680553978.0678685,1680553978.0738857
1680553978.0738857,1680553978.0738857,1680553978.0738857,1680553978.0738857,1680553978.0738857,1680553978.0738857
1680553978.0764387,1680553978.0764387,1680553978.0764387,1680553978.0738857,1680553978.0764387,1680553978.0764387
1680553978.0764387,1680553978.078759,1680553978.078759,1680553978.0764387,1680553978.0764387,1680553978.078759
1680553978.078759,1680553978.078759,1680553978.078759,1680553978.078759,1680553978.078759,1680553978.078759
1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.078759,1680553978.0813947,1680553978.0813947
1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947
1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947
1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947
1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947,1680553978.0813947
1680553978.0905466,1680553978.0905466,1680553978.0905466,1680553978.0813947,1680553978.0905466,1680553978.0905466
1680553978.0915577,1680553978.0915577,1680553978.0915577,1680553978.0915577,1680553978.0915577,1680553978.0915577
1680553978.0915577,1680553978.0941255,1680553978.0941255,1680553978.0915577,1680553978.0915577,1680553978.0941255
1680553978.0941255,1680553978.0941255,1680553978.0941255,1680553978.0941255,1680553978.0941255,1680553978.0941255
1680553978.0963218,1680553978.097397,1680553978.097397,1680553978.0941255,1680553978.0963218,1680553978.0981724
1680553978.0988126,1680553978.0998495,1680553978.0998495,1680553978.0981724,1680553978.0988126,1680553978.0998495
1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495
1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495
1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495
1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495
1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495,1680553978.0998495
1680553978.1102993,1680553978.1102993,1680553978.1102993,1680553978.0998495,1680553978.1102993,1680553978.1102993
1680553978.1102993,1680553978.1133168,1680553978.1133168,1680553978.1102993,1680553978.1102993,1680553978.1138904
1680553978.1157982,1680553978.1169026,1680553978.1169026,1680553978.1149218,1680553978.1157982,1680553978.1169026
1680553978.1169026,1680553978.1169026,1680553978.1169026,1680553978.1169026,1680553978.1169026,1680553978.1169026
1680553978.1169026,1680553978.1169026,1680553978.1169026,1680553978.1169026,1680553978.1169026,1680553978.1169026
1680553978.122124,1680553978.122124,1680553978.122124,1680553978.1169026,1680553978.122124,1680553978.122124
1680553978.122124,1680553978.122124,1680553978.122124,1680553978.122124,1680553978.122124,1680553978.122124
1680553978.125864,1680553978.125864,1680553978.125864,1680553978.122124,1680553978.125864,1680553978.125864
1680553978.125864,1680553978.125864,1680553978.125864,1680553978.125864,1680553978.125864,1680553978.125864
1680553978.1293771,1680553978.1299949,1680553978.1299949,1680553978.125864,1680553978.1293771,1680553978.1299949
1680553978.1299949,1680553978.1299949,1680553978.1299949,1680553978.1299949,1680553978.1299949,1680553978.1299949
1680553978.1299949,1680553978.1299949,1680553978.1299949,1680553978.1299949,1680553978.1299949,1680553978.1299949
1680553978.1358988,1680553978.1358988,1680553978.1358988,1680553978.1299949,1680553978.1358988,1680553978.1358988
1680553978.1358988,1680553978.1358988,1680553978.1358988,1680553978.1358988,1680553978.1358988,1680553978.1358988
1680553978.1358988,1680553978.1358988,1680553978.1358988,1680553978.1358988,1680553978.1358988,1680553978.1358988
1680553978.1358988,1680553978.1358988,1680553978.1358988,1680553978.1358988,1680553978.1358988,1680553978.1358988
1680553978.143033,1680553978.143033,1680553978.143033,1680553978.1358988,1680553978.143033,1680553978.143033
1680553978.143033,1680553978.1450484,1680553978.1450484,1680553978.143033,1680553978.143033,1680553978.1450484
1680553978.146202,1680553978.1468022,1680553978.1468022,1680553978.1456652,1680553978.146202,1680553978.1468022
1680553978.1479793,1680553978.1491206,1680553978.1491206,1680553978.1468022,1680553978.1479793,1680553978.1491206
1680553978.1491206,1680553978.1491206,1680553978.1491206,1680553978.1491206,1680553978.1491206,1680553978.1491206
1680553978.1491206,1680553978.1491206,1680553978.1491206,1680553978.1491206,1680553978.1491206,1680553978.1491206
1680553978.154156,1680553978.154884,1680553978.154884,1680553978.1491206,1680553978.154156,1680553978.154884
1680553978.154884,1680553978.154884,1680553978.154884,1680553978.154884,1680553978.154884,1680553978.154884
1680553978.154884,1680553978.1585984,1680553978.1585984,1680553978.154884,1680553978.154884,1680553978.1585984
1680553978.1585984,1680553978.1585984,1680553978.1585984,1680553978.1585984,1680553978.1585984,1680553978.1585984
1680553978.1617668,1680553978.162583,1680553978.162583,1680553978.1611083,1680553978.1617668,1680553978.162583
1680553978.1648457,1680553978.1655455,1680553978.1655455,1680553978.162583,1680553978.1648457,1680553978.1655455
1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1655455,1680553978.1669466,1680553978.1669466
1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466
1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466
1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466
1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466,1680553978.1669466
1680553978.1669466,1680553978.1761575,1680553978.1761575,1680553978.1669466,1680553978.1669466,1680553978.1761575
1680553978.1761575,1680553978.1777728,1680553978.1777728,1680553978.1761575,1680553978.1761575,1680553978.1777728
1680553978.1777728,1680553978.1777728,1680553978.1777728,1680553978.1777728,1680553978.1777728,1680553978.1777728
1680553978.1777728,1680553978.1810246,1680553978.1810246,1680553978.1777728,1680553978.1777728,1680553978.1819265
1680553978.1819265,1680553978.1836045,1680553978.1836045,1680553978.1819265,1680553978.1819265,1680553978.1836045
1680553978.1848927,1680553978.1848927,1680553978.1848927,1680553978.1836045,1680553978.1848927,1680553978.1848927
1680553978.1848927,1680553978.1848927,1680553978.1848927,1680553978.1848927,1680553978.1848927,1680553978.1848927
1680553978.1848927,1680553978.1848927,1680553978.1848927,1680553978.1848927,1680553978.1848927,1680553978.1848927
1680553978.191837,1680553978.192848,1680553978.192848,1680553978.1848927,1680553978.191837,1680553978.192848
1680553978.1939745,1680553978.1939745,1680553978.1939745,1680553978.192848,1680553978.1939745,1680553978.1939745
1680553978.1939745,1680553978.1939745,1680553978.1939745,1680553978.1939745,1680553978.1939745,1680553978.1939745
1680553978.1939745,1680553978.1939745,1680553978.1939745,1680553978.1939745,1680553978.1939745,1680553978.1939745
1680553978.1939745,1680553978.1997054,1680553978.1997054,1680553978.1939745,1680553978.1939745,1680553978.1997054
1680553978.1997054,1680553978.1997054,1680553978.1997054,1680553978.1997054,1680553978.1997054,1680553978.1997054
1680553978.1997054,1680553978.1997054,1680553978.1997054,1680553978.1997054,1680553978.1997054,1680553978.1997054
1680553978.1997054,1680553978.1997054,1680553978.1997054,1680553978.1997054,1680553978.1997054,1680553978.1997054
1680553978.2077723,1680553978.2077723,1680553978.2077723,1680553978.1997054,1680553978.2077723,1680553978.2077723
1680553978.2093737,1680553978.2093737,1680553978.2093737,1680553978.2077723,1680553978.2087812,1680553978.2093737
1680553978.2093737,1680553978.2114987,1680553978.2114987,1680553978.2093737,1680553978.2093737,1680553978.2114987
1680553978.2114987,1680553978.2114987,1680553978.2114987,1680553978.2114987,1680553978.2114987,1680553978.2114987
1680553978.2114987,1680553978.21555,1680553978.21555,1680553978.2114987,1680553978.2114987,1680553978.21555
1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555
1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555
1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555
1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555
1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555,1680553978.21555
1680553978.2245595,1680553978.2252474,1680553978.2252474,1680553978.21555,1680553978.2245595,1680553978.2252474
1680553978.2252474,1680553978.2252474,1680553978.2252474,1680553978.2252474,1680553978.2252474,1680553978.2252474
1680553978.2252474,1680553978.2281964,1680553978.2281964,1680553978.2252474,1680553978.2252474,1680553978.2281964
1680553978.2281964,1680553978.2281964,1680553978.2281964,1680553978.2281964,1680553978.2281964,1680553978.2281964
1680553978.2305284,1680553978.2305284,1680553978.2305284,1680553978.2281964,1680553978.2305284,1680553978.2305284
1680553978.2305284,1680553978.2305284,1680553978.2305284,1680553978.2305284,1680553978.2305284,1680553978.2305284
1680553978.2305284,1680553978.2305284,1680553978.2305284,1680553978.2305284,1680553978.2305284,1680553978.2305284
1680553978.2305284,1680553978.237403,1680553978.237403,1680553978.2305284,1680553978.2305284,1680553978.237403
1680553978.238565,1680553978.238565,1680553978.238565,1680553978.237403,1680553978.238565,1680553978.238565
1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2405796,1680553978.2412493,1680553978.2412493
1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493
1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493
1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493
1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493
1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493
1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493
1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493,1680553978.2412493
1680553978.2412493,1680553978.2568524,1680553978.2568524,1680553978.2412493,1680553978.2412493,1680553978.2568524
1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2568524,1680553978.2575526,1680553978.2575526
1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526
1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526
1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526
1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526
1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526,1680553978.2575526
1680553978.2676003,1680553978.2676003,1680553978.2676003,1680553978.2575526,1680553978.2676003,1680553978.2676003
1680553978.2676003,1680553978.2676003,1680553978.2676003,1680553978.2676003,1680553978.2676003,1680553978.2676003
1680553978.2676003,1680553978.2676003,1680553978.2676003,1680553978.2676003,1680553978.2676003,1680553978.2676003
1680553978.2723665,1680553978.2734647,1680553978.2734647,1680553978.2676003,1680553978.2723665,1680553978.2734647
1680553978.2744007,1680553978.2753983,1680553978.2753983,1680553978.2734647,1680553978.2744007,1680553978.2753983
1680553978.2753983,1680553978.2753983,1680553978.2753983,1680553978.2753983,1680553978.2753983,1680553978.2753983
1680553978.2753983,1680553978.2753983,1680553978.2753983,1680553978.2753983,1680553978.2753983,1680553978.2753983
1680553978.2753983,1680553978.2818017,1680553978.2818017,1680553978.2753983,1680553978.2753983,1680553978.2818017
1680553978.2818017,1680553978.2818017,1680553978.2818017,1680553978.2818017,1680553978.2818017,1680553978.2818017
1680553978.2818017,1680553978.2818017,1680553978.2818017,1680553978.2818017,1680553978.2818017,1680553978.2818017
1680553978.2818017,1680553978.2883341,1680553978.2883341,1680553978.2818017,1680553978.2818017,1680553978.2883341
1680553978.2883341,1680553978.2883341,1680553978.2883341,1680553978.2883341,1680553978.2883341,1680553978.2883341
1680553978.2918427,1680553978.2918427,1680553978.2918427,1680553978.2883341,1680553978.2918427,1680553978.2918427
1680553978.2918427,1680553978.2918427,1680553978.2918427,1680553978.2918427,1680553978.2918427,1680553978.2918427
1680553978.2918427,1680553978.2963145,1680553978.2963145,1680553978.2918427,1680553978.2918427,1680553978.2963145
1680553978.2963145,1680553978.2963145,1680553978.2963145,1680553978.2963145,1680553978.2963145,1680553978.2963145
1680553978.2963145,1680553978.3006938,1680553978.3006938,1680553978.2963145,1680553978.2963145,1680553978.3006938
1680553978.3020537,1680553978.3020537,1680553978.3020537,1680553978.3006938,1680553978.3020537,1680553978.3020537
1680553978.3020537,1680553978.3040645,1680553978.3040645,1680553978.3020537,1680553978.3020537,1680553978.3040645
1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645
1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645
1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645
1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645
1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645
1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645,1680553978.3040645
1680553978.3040645,1680553978.320141,1680553978.320141,1680553978.3040645,1680553978.3040645,1680553978.320141
1680553978.320141,1680553978.320141,1680553978.320141,1680553978.320141,1680553978.320141,1680553978.320141
1680553978.320141,1680553978.3246102,1680553978.3246102,1680553978.320141,1680553978.320141,1680553978.3246102
1680553978.3246102,1680553978.3262992,1680553978.3262992,1680553978.3246102,1680553978.3246102,1680553978.3262992
1680553978.3262992,1680553978.3282323,1680553978.3282323,1680553978.3262992,1680553978.3262992,1680553978.3282323
1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323
1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323
1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323
1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323,1680553978.3282323
1680553978.336841,1680553978.336841,1680553978.336841,1680553978.3282323,1680553978.3362482,1680553978.336841
1680553978.336841,1680553978.336841,1680553978.336841,1680553978.336841,1680553978.336841,1680553978.336841
1680553978.3407648,1680553978.3407648,1680553978.3407648,1680553978.336841,1680553978.3407648,1680553978.3407648
1680553978.3407648,1680553978.3407648,1680553978.3407648,1680553978.3407648,1680553978.3407648,1680553978.3407648
1680553978.3407648,1680553978.3407648,1680553978.3407648,1680553978.3407648,1680553978.3407648,1680553978.3407648
1680553978.3407648,1680553978.3407648,1680553978.3407648,1680553978.3407648,1680553978.3407648,1680553978.3407648
1680553978.3495233,1680553978.3503556,1680553978.3503556,1680553978.3407648,1680553978.3495233,1680553978.3503556
1680553978.3517706,1680553978.352332,1680553978.352332,1680553978.3503556,1680553978.3517706,1680553978.352332
1680553978.352332,1680553978.352332,1680553978.352332,1680553978.352332,1680553978.352332,1680553978.352332
1680553978.352332,1680553978.352332,1680553978.352332,1680553978.352332,1680553978.352332,1680553978.352332
1680553978.352332,1680553978.359015,1680553978.359015,1680553978.352332,1680553978.352332,1680553978.359015
1680553978.359015,1680553978.359015,1680553978.359015,1680553978.359015,1680553978.359015,1680553978.359015
1680553978.359015,1680553978.359015,1680553978.359015,1680553978.359015,1680553978.359015,1680553978.359015
1680553978.3640268,1680553978.365349,1680553978.365349,1680553978.359015,1680553978.3640268,1680553978.365349
1680553978.365349,1680553978.3678596,1680553978.3678596,1680553978.365349,1680553978.365349,1680553978.3678596
1680553978.3678596,1680553978.3678596,1680553978.3678596,1680553978.3678596,1680553978.3678596,1680553978.3678596
1680553978.3714263,1680553978.3723536,1680553978.3723536,1680553978.3678596,1680553978.3714263,1680553978.3723536
1680553978.3723536,1680553978.3748143,1680553978.3748143,1680553978.3723536,1680553978.3723536,1680553978.3748143
1680553978.3759232,1680553978.3759232,1680553978.3759232,1680553978.3748143,1680553978.3759232,1680553978.3759232
1680553978.3759232,1680553978.3785646,1680553978.3785646,1680553978.3759232,1680553978.3759232,1680553978.3785646
1680553978.3800325,1680553978.382019,1680553978.382019,1680553978.3785646,1680553978.3800325,1680553978.382019
1680553978.382019,1680553978.3844666,1680553978.3844666,1680553978.382019,1680553978.382019,1680553978.3844666
1680553978.385486,1680553978.385486,1680553978.385486,1680553978.3844666,1680553978.385486,1680553978.385486
1680553978.385486,1680553978.385486,1680553978.385486,1680553978.385486,1680553978.385486,1680553978.385486
1680553978.385486,1680553978.385486,1680553978.385486,1680553978.385486,1680553978.385486,1680553978.385486
1680553978.385486,1680553978.391995,1680553978.391995,1680553978.385486,1680553978.385486,1680553978.391995
1680553978.391995,1680553978.391995,1680553978.391995,1680553978.391995,1680553978.391995,1680553978.391995
1680553978.391995,1680553978.391995,1680553978.391995,1680553978.391995,1680553978.391995,1680553978.391995
1680553978.397065,1680553978.3977752,1680553978.3977752,1680553978.391995,1680553978.397065,1680553978.3977752
1680553978.399782,1680553978.4003556,1680553978.4003556,1680553978.3977752,1680553978.399782,1680553978.4003556
1680553978.4020503,1680553978.4020503,1680553978.4020503,1680553978.4003556,1680553978.4020503,1680553978.4020503
1680553978.4020503,1680553978.4020503,1680553978.4020503,1680553978.4020503,1680553978.4020503,1680553978.4020503
1680553978.4020503,1680553978.4020503,1680553978.4020503,1680553978.4020503,1680553978.4020503,1680553978.4020503
1680553978.4020503,1680553978.4097714,1680553978.4097714,1680553978.4020503,1680553978.4020503,1680553978.4097714
1680553978.4110224,1680553978.4110224,1680553978.4110224,1680553978.4097714,1680553978.4110224,1680553978.4110224
1680553978.4110224,1680553978.4137118,1680553978.4137118,1680553978.4110224,1680553978.4110224,1680553978.4137118
1680553978.4158053,1680553978.4158053,1680553978.4158053,1680553978.4137118,1680553978.4151785,1680553978.4158053
1680553978.4173954,1680553978.4173954,1680553978.4173954,1680553978.4158053,1680553978.4173954,1680553978.4173954
1680553978.4173954,1680553978.4198122,1680553978.4198122,1680553978.4173954,1680553978.4173954,1680553978.4198122
1680553978.4206884,1680553978.4206884,1680553978.4206884,1680553978.4198122,1680553978.4206884,1680553978.4206884
1680553978.4206884,1680553978.4206884,1680553978.4206884,1680553978.4206884,1680553978.4206884,1680553978.4206884
1680553978.4206884,1680553978.4206884,1680553978.4206884,1680553978.4206884,1680553978.4206884,1680553978.4206884
1680553978.4206884,1680553978.4265587,1680553978.4265587,1680553978.4206884,1680553978.4206884,1680553978.4265587
1680553978.4265587,1680553978.428553,1680553978.428553,1680553978.4265587,1680553978.4265587,1680553978.428553
1680553978.428553,1680553978.4312935,1680553978.4312935,1680553978.428553,1680553978.428553,1680553978.4312935
1680553978.4312935,1680553978.4312935,1680553978.4312935,1680553978.4312935,1680553978.4312935,1680553978.4312935
1680553978.4312935,1680553978.4361775,1680553978.4361775,1680553978.4312935,1680553978.4312935,1680553978.4361775
1680553978.4361775,1680553978.4361775,1680553978.4361775,1680553978.4361775,1680553978.4361775,1680553978.4361775
1680553978.4361775,1680553978.4361775,1680553978.4361775,1680553978.4361775,1680553978.4361775,1680553978.4361775
1680553978.4361775,1680553978.4361775,1680553978.4361775,1680553978.4361775,1680553978.4361775,1680553978.4361775
1680553978.4441333,1680553978.4441333,1680553978.4441333,1680553978.4361775,1680553978.4441333,1680553978.4441333
1680553978.4469981,1680553978.4469981,1680553978.4469981,1680553978.4441333,1680553978.4469981,1680553978.4469981
1680553978.4497375,1680553978.4497375,1680553978.4497375,1680553978.4469981,1680553978.4497375,1680553978.4497375
1680553978.4497375,1680553978.452935,1680553978.452935,1680553978.4497375,1680553978.4497375,1680553978.452935
1680553978.4538777,1680553978.4538777,1680553978.4538777,1680553978.452935,1680553978.4538777,1680553978.4538777
1680553978.4538777,1680553978.4566298,1680553978.4566298,1680553978.4538777,1680553978.4538777,1680553978.4566298
1680553978.4577966,1680553978.4577966,1680553978.4577966,1680553978.4566298,1680553978.4577966,1680553978.4577966
1680553978.4577966,1680553978.4577966,1680553978.4577966,1680553978.4577966,1680553978.4577966,1680553978.4577966
1680553978.4577966,1680553978.4617774,1680553978.4617774,1680553978.4577966,1680553978.4577966,1680553978.4617774
1680553978.4631157,1680553978.4631157,1680553978.4631157,1680553978.4617774,1680553978.4631157,1680553978.4631157
1680553978.4631157,1680553978.4671264,1680553978.4671264,1680553978.4631157,1680553978.4631157,1680553978.4671264
1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264
1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264
1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264
1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264
1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264,1680553978.4671264
1680553978.4797287,1680553978.4804919,1680553978.4804919,1680553978.4671264,1680553978.4791129,1680553978.4804919
1680553978.4822915,1680553978.4832325,1680553978.4832325,1680553978.4804919,1680553978.4822915,1680553978.4832325
1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325
